"loc08_id";"loc08_loc07_id";"loc08_nam";"loc08_typ";"loc08_kqual";"loc08_erhalt";"loc08_text_beschr";"loc08_text_bem";"loc08_text_lit";"loc08_geo_p_gk3";"x";"y";"loc08_autochron"
3069;4756;"1951 und 1970 wurden";155;203;1040;" ";"1951 und 1970 wurden an zwei Stellen im „Alleenfeld” 0 von Rechentshofen Siedlungsreste aus
der Zeit der Bandkeramik festgestellt. Sie sind dokumentiert durch eine auffallend hohe Anzahl
von Mahlsteinen, Keramik, darunter zwei Henkelösen, und einen Reibstein. Auch 2000 und 2001
wurden von P. Essig entsprechende Funde gemacht, die eine ausgedehnte bandkeramische
Siedlung zwischen Pkt.- 229,4 und 235,5 belegen.
Hallstattzeit";"";"";;;"Eisenzeit,"
3070;4757;"None                ";151;203;1040;" ";"None
Vorgeschichte";"";"";;;"Eisenzeit,"
3071;4758;"Von der Markung stam";151;203;1040;" ";"Von der Markung stammt eine in den 20er Jahren gefundene Münze des Antoninus Pius
(138-161). Über nähere Fundumstände ist nichts bekannt.
undatiert";"";"";;;"Eisenzeit,"
3072;4759;"Ein im Gewann ,,Hütt";151;203;1040;" ";"Ein im Gewann ,,Hüttrain,, aufgefundener 25 cm hoher Merkurkopf aus Stubensandstein gelangte
1861 in das Lapidarium Stuttgart. Beim Bau einer Wasserleitung 1950 stieß man im gleichen
Gewann auf einen 38 cm hohen Torso eines Merkurs aus Keupersandstein, zu dem der früher
entdeckte Kopf allerdings nicht passt. In der Nähe lagen zahlreiche kleinere Ziegelbrocken, die
wohl ebenfalls römisch sein dürften.
Vorgeschichte";"";"";;;"Eisenzeit>Hallstatt,"
3073;4760;"None                ";150;203;1040;" ";"None
Vorgeschichte";"";"";;;"Eisenzeit,"
3074;4761;"None                ";152;203;1040;" ";"None
Hallstattzeit";"";"";;;"undatiert"
3075;4762;"1 km NW Rechentshofe";150;203;1040;" ";"1 km NW Rechentshofen liegt auf einer nach W vorspringenden Bergzunge das ,,Bühlwäldle,, mit
einer mittelalterlichen Burganlage von etwa 30 m Durchmesser. Die Berspitze ist von ihr mit
einem tiefen Graben abgeschnitten, ebenso die rückwärts anschließende Hochfläche. Die
unregelmäsige Oberfläche der Burgfläche scheint auf daruntersteckende Mauertrümmer
schließen zu lassen. Ziegel oder Scherben wurden nicht beobachtet.
undatiert";"";"";;;"Eisenzeit,"
3076;4763;"1934 wurde der Alter";151;203;1040;" ";"1934 wurde der Altertümersammlung von Herrn Schleehauf ein verziertes Hirschgeweihstück
übersandt. Das Stück gelangte nach Anfertigung eines Abguss wohl wieder an der Finder. Nach
der Verzierung mit Kreisaugen, Schuppen und Linien ist das Stück frühgeschichtlich bis
mittelalterlich zu datieren (Veeck datierte es ins Mittelalter).
undatiert";"";"";;;"Eisenzeit,"
3039;4726;"Grube";156;203;1040;"Verschiedene Gruben von 1,60 x 1,20 m - 1,80 x 1.40 m, mit verziegelten Rändern und verbrannten Steinen. Es könnte sich um Reste von Verhüttungsgruben oder auch um Schweinebratereien handeln.
";"Hallstatt-C1
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
3087;4775;"Im Wald ,,Großholz,,";152;203;1040;" ";"Im Wald ,,Großholz,, nördlich von Kleinsachsenheim liegt eine kleine geschlossene Gruppe von drei Grabhügeln zwischen 12 und 17 m Durchmesser und jeweiligen Höhen von 0,5 bis 0,8 m. Über einen der Hügel führt ein Waldweg, der gleichzeitig die Markungsgrenze bildet; der Hügel reicht damit teilweise auf Markung Löchgau (LÖCH015). Die beiden anderen befinden sich im Gemeindewald Sachsenheim. Die Bestattungen in den Grabhügeln dürften alle unberührt sein. Wegen ihrer Geschlossenheit und Unversehrtheit sind sie als Kulturdenkmal von besonderer Bedeutung ausgewiesen und nach § 12 DSchG in das Denkmalbuch eingetragen.
undatiert";"";"";;;"Eisenzeit,"
3093;4780;"Allgemeines
Die röm";156;203;1040;" ";"Allgemeines
Die römische Runien liegt in ebenem Gelände in der Nähe einer Quelle am Waldrand. Sie hat die
Größe von 28:30 m und ist als Geländeerhöhung noch gut zu erkennen. Über Grabungen ist
nichts bakannt. Es dürfte sich um einen Teil eines römischen Gutshofes handeln.
nur zur internen Verwendung
Aus Baumwurftellern im Bereich des Bodendenkmales konnte P. Essig im Winter 1999/2000
römische Keramik vorlegen.
undatiert";"";"";;;"Eisenzeit>Hallstatt,"
3101;4784;"None                ";156;203;1040;" ";"None
Späthallstatt-Frühlatene";"";"";;;"Eisenzeit,"
3105;4789;"None                ";155;203;1040;" ";"None
Späthallstatt-Frühlatene";"";"";;;"undatiert"
3108;4772;"Lesefunde ";151;203;1040;" 
";"Lesefunde aus Haus Löherstr.: Keramik der späten UK oder der Ha.
UK oder Hallstattzeit
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
3088;4776;"Einzelfund        ";151;203;1040;" 
";"None
Latènezeit
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
3089;4777;"Streufunde";155;203;1040;" verschiedene Scherben
";"Latènezeit
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
3111;4792;"None                ";152;203;1040;" ";"None
Hallstattzeit";"";"";;;"Eisenzeit,"
3112;4792;"None                ";160;203;1040;" ";"None
undatiert";"";"";;;"undatiert"
3114;4794;"None                ";155;203;1040;" ";"None
Späthallstatt-Frühlatene";"";"";;;"Eisenzeit,"
3117;4798;"None                ";152;203;1040;" ";"None
Vorgeschichte";"";"";;;"Eisenzeit,"
3125;4842;"Lesefunde";151;203;1040;" 
";"Hallstattscherben (?), aus dem Bereich des Hügels (?)
Hallstattzeit
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
3121;4817;"A.) April und Novemb";150;203;1040;" ";"A.) April und November 1973 Lesefunde im südlichen Teil von Parzelle 2706: Topfränder, wenige Wandscherben, Briquetagestücke, 1 Tierknochen (Slg. Schäffer 11).

B.) beim Bau der Straßentrasse Neckarwestheim-Gemmrigheim Juni 1981 wurden einige Rand- und Wandscherben aufgelesen (Slg. Schäffer 23).
Latènezeit";"";"";;;"Eisenzeit,"
3146;1640;"Grab";152;202;1040;" 


";"


";"leer


";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
3126;4843;"None                ";152;203;1040;" ";"None
Hallstatt-D";"";"";;;"Eisenzeit>Hallstatt-D1,"
3128;1620;"Fürstengrab";154;202;1040;"




";"

Beigaben alle östlich des Toten.


";"leer




";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Ältere Latènezeit,Eisenzeit>Hallstatt-D,"
3131;4848;"Bei Leitungsgrabunge";156;203;1040;" ";"Bei Leitungsgrabungen 1971 wurden im südlichen Teil des Areals auf Parzelle 2825 eine latenezeitliche Grube angeschnitten: wenige Wandscherben, Hüttenlehm, 1 Tierknochen (Slg. Schäfer 4) (Bei Klein unter ,,Gemmrigheimer Weg,,). 1983 wurden im nörlichen Teil des Gebietes, südlich des Auwegs, 26 Siedlungsgruben der späten Urnenfelderzeit durch das LDA untersucht: Reichlich Rand- und Wandscherben von Schrägrandgefäßen, Urnen, Tellern, Schalen, Töpfen, Knickwandschalen, Bandhenkel, Spinnwirtel, Gußstück für ein Rassiermesser, Reste von Feuerböcken, Hüttenlehm, Tierknochen, Sandsteine, Glätt- und Klopfsteine (Slg. Schäffer 1-26).
Latènezeit";"";"";;;"Eisenzeit,"
3140;1608;"None                ";160;203;1040;" ";"None
undatiert";"";"";;;"undatiert"
3122;1617;"Brandgrab";153;201;1040;" Brandgrab mit Beigaben.
";"
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D2,"
3145;4853;"Bei Bauarbeiten wurd";156;203;1040;" ";"Bei Bauarbeiten wurde eine ca. 2m breite und 1,2m tiefe Siedlungsgrube der Späthallstatt-Frühlatenezeit angeschnitten.
Hallstattzeit";"";"";;;"Eisenzeit,"
3150;4855;"A) mittlerer Bereich";151;203;1040;" ";"A) mittlerer Bereich von Parzelle 1721: 19876 und 1980 Lesefunde beim Pflügen: einige Wandscherben, Briquetage (Slg. Schäffer 16).

B) Sept. 1968 Lesefunde im Südteil von Parzelle 1716-1717: wenig Grob-und Feinkeramik, Gußtiegelfragmente, Tierknochen (Mus. Heilbronn).
Latènezeit";"";"";;;"Eisenzeit,"
3152;4856;"Die hier zusammengef";156;203;1040;" ";"Die hier zusammengefaßte Befunde stammen aus dem Bereich des früheren Steinbruchs, meist ohne genaue Fundstellenangabe (,,1,5 km SW,,). Heute vollständig von Kernkraftwerk überbaut.
Weitere Befunde vom nördlich anschließenden Gebiet, mit den Angaben ,,Neckarberg/Gütle,, (1,2 km) werden unter NECK031 zusammengefaßt. Gewann ,,Gütle,, existiert nicht auf den Flurkarten.
1951 untersuchte Zürn eine ,,2 m tiefe Grube mit reichlich Hüttenlehm und vorrömischen Scherben,, (WLM 51/13) ( Eintrag in die Flurkarte: Parzellen 2612-14 alt).
1929/30 wurden ,,am Steinbruch des Zementwerkes, im Gütle, ,,größere Hüttenlehmbrocken und eine vorgeschichtliche Scherbe aufgesammelt. Ebenfalls von dort stammt 1937 eine Urnenberstattung, die sich - laut Busse - als latenezeitliche Keramik herausstellte (Scherben, Bruchstücke von 2 Schmeltigeln und Hüttenlehm). 1953 wurden weitere urnenfelderzeitliche Rand- und Wandscherben aus dem Steinbruch bekannt (Eintrag Zürn in die Flurkarte). 1926 wurden ferneer im ,,Gütle,, bronzezeitliche? Scherben gefunden (Mitteilung Scholl), einige mit Fehlband (Töpferei?) und - ebenfalls von Scholl - latenezeitliche Scherben 1926 und 1934 (aus einer Grube Gefäßscherben und Hüttenlehm).
Latènezeit";"";"";;;"Eisenzeit,"
3154;4857;"Skizze in Ortsakten ";152;203;1040;" ";"Skizze in Ortsakten Ilsfeld (Zürn), dort auch Größenangaben und nummerierung der Hügel. Hügel 1 und 2 liegen demnach auf Gemarkung Ilsfeld; die Funde von 1887 gehören also nicht zu Gemarkung Neckarwestheim (vgl. dagegen Literatur). 
Laut Paret 3 Grabhügel 1km östlich vom Pfahlhof.
Hallstattzeit";"";"";;;"Eisenzeit,"
3155;4858;"None                ";152;203;1040;" ";"None
Hallstattzeit";"";"";;;"undatiert"
2600;4319;"Allgemeines
Fund vo";156;203;1040;" ";"Allgemeines
Fund von bronzezeitlichen Scherben (u.a. ein Randbruchstück eines groben Topfes mit großem
Randdurchmesser) durch Herrn Schäffer, Lauffen, im Jahr 1981.
Verbleib der Funde bei Herrn Schäffer, Lauffen. Fundstelle im Bereich der Parzellen 1448 und
1449. Fundstelle bereits überbaut.
1982 wurde bei Bauarbeiten eine Grube angeschnitten mit 15 Scherben der frühen Laténezeit.
Bergung durch Herrn Schäffer, Lauffen. Verbleib der Funde bei Herrn Schäffer.
Fundstelle (,,an der S-Grenze des Grundstücks Möbel-Jäger,,) befindet sich in etwa im Bereich
der Parzellen 1448-1452; vgl. auch Lage der bronzezeitlichen Fundstelle.
Im westlich angrenzenden Gewann ,,Anspach,, ist eine bronzezeitliche Fundstelle bekannt (Fund
von Scherben durch Scholl). Vgl. ILSF021.
Listentext
Die Siedlungen im Bereich der heutigen Parzellen 1443-1452 sind größtenteils überbaut. In den
verbliebenen Freiflächen und im angrenzenden Bereich ist mit weiteren Befunden zu rechnen.

Ilsfeld (Lkr.HN) „Anspach“
Siedlung FLt.
Bergung aus einer Baugrube, Schäffer 1982.
Befunde: Grube, Form unbekannt.
Funde: „etwa 15 Scherben”.
Verbleib: Privatbesitz.
Literatur: Fundber. Baden-Württemberg 10, 1985, 512.
Ilsfeld (Lkr.HN) „Unteres Feld“
Siedlung SHa/FLt.
Bergung aus Baugrube, LDA 1996.
Befunde: Grube, Form unbekannt.
Funde: RS einer Schale mit einbiegendem Rand; WS eines Topfes mit Fingertupfenreihe auf der Schulter; unverzierte WS; Hüttenlehm; Sandsteinfragment.
Verbleib: LDA.
Literatur: unpubliziert.
Späthallstatt-Frühlatene";"";"";;;"Eisenzeit>Hallstatt,"
39;42;"Kulturschicht";158;203;1040;" 
";"
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit>Latène-A,"
2605;4331;"Brandbestattung 1 ";153;203;1040;" 
";"Brandbestattung 1 mit Beigaben: Reste eines Eisenschwertes, Eisenlanzenspitze und -pfeilspitze, 2 Urnen: rot, unverziert, schwarz, mittelgroß mit Verzierung, 2 Schälchen, glatt bzw. verziert. 
Lt. Klein 2004, 370, könnte das glatte Schälchen auch auf eine nicht erkannte, in die Hügelmitte eingebrachte Lt-Nachbestattung hindeuten.
Hallstatt-C
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
3163;4863;"None                ";155;203;1040;" ";"None
Latènezeit";"";"";;;"Eisenzeit>Hallstatt,"
3166;4866;"Grube: 4,6 m lang, 2";156;203;1040;" ";"Grube: 4,6 m lang, 2,0-2,5 m breit und 2,0 m tief.
Latènezeit";"";"";;;"Eisenzeit>Latène,Eisenzeit>Hallstatt-D,"
8464;9753;"Glasarmring         ";151;203;1040;" 
";"Glasarmring

";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-C,"
12045;12936;"Grab";154;203;1040;"Grab mit zwei Skelettfunden.
";"
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D1,"
12046;12937;"Bestattung";154;203;1040;"2 Körperbestattungen, eine davon Uk, andere vermtl. hallstattzeitlich.

";"

";"

";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
14;12;"Grab 3              ";160;203;1040;" ";"Grab 3
undatiert";"";"";;;"Eisenzeit,"
15;12;"Streufunde 1984     ";160;203;1040;" ";"Streufunde 1984
undatiert";"";"";;;"Eisenzeit>Hallstatt-D,"
74;107;"Einzelfund    ";151;203;1040;" 
";"
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit,"
82;140;"Körpergrab";154;203;1040;" Bestattung einer Frau in einer Grabkammer mit umfangreicher Trachtausstattung.
";"
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Ältere Latènezeit,Eisenzeit>Hallstatt-D,"
81;135;"Einzelfund          ";151;203;1040;" 
";"
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
94;265;"Streufund             ";151;203;1040;" 
";"None
Hallstattzeit
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
96;268;"Streufund              ";151;203;1040;" 
";"None
Hallstattzeit
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
34;30;"Funde";160;203;1040;" 
";"Funde aus einer Grube
undatiert
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Latène,Eisenzeit>Hallstatt-D,"
71;102;"Lesefunde";151;203;1040;" 
";"Lesefunde aus der Lehmgrube
undatiert
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
61;79;"Streufunde";151;203;1040;"";"None
undatiert";"";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
83;209;"Streufunde";151;203;1040;"";"None
undatiert";"";"";;;"Eisenzeit>Hallstatt,"
159;407;"Streufunde";151;203;1040;"";"None
undatiert";"";"";;;"Eisenzeit>Hallstatt,"
152;400;"Einzelfund         ";151;203;1040;" 
";"
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
110;304;"Streufunde             ";151;203;1040;" 
";"None
Ältere Latènezeit
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
153;401;"Einzelfund ";151;203;1040;" 

";"
";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
157;405;"None                ";151;203;1040;" ";"None
undatiert";"";"";;;"Eisenzeit>Hallstatt,"
196;426;"Streufunde         ";151;203;1040;" 
";"None
Hallstattzeit
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
165;186;"None                ";151;203;1040;" ";"None
undatiert";"";"";;;"Eisenzeit>Hallstatt,"
167;189;"None                ";151;203;1040;" ";"None
undatiert";"";"";;;"Eisenzeit>Hallstatt,"
175;218;"Funde           ";151;203;1040;" 
";"
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Ältere Latènezeit,"
199;427;"Funde";151;203;1040;" 
";"Den Grubenbefunden von 1952 nicht genau zuweisbare Funde.
Ältere Latènezeit
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Latène,Eisenzeit>Hallstatt-D,"
172;412;"None                ";151;203;1040;" ";"None
undatiert";"";"";;;"Eisenzeit>Hallstatt,"
193;423;"Sammelfunde         ";151;203;1040;" ";"Sammelfunde
Hallstattzeit";"";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
285;509;"Grube 04";156;203;1040;"";"Grube 4
undatiert";"";"";;;"Eisenzeit>Hallstatt,"
288;509;"Grube 12            ";156;203;1040;" ";"Grube 12
undatiert";"";"";;;"Eisenzeit>Hallstatt,"
289;509;"Grube 13            ";156;203;1040;" ";"Grube 13
undatiert";"";"";;;"Eisenzeit>Hallstatt,"
290;509;"Grube 14            ";156;203;1040;" ";"Grube 14
undatiert";"";"";;;"Eisenzeit>Hallstatt,"
291;509;"Grube 18            ";156;203;1040;" ";"Grube 18
undatiert";"";"";;;"Eisenzeit>Hallstatt,"
292;509;"Grube 22            ";156;203;1040;" ";"Grube 22
undatiert";"";"";;;"Eisenzeit>Hallstatt,"
293;509;"Grube 22a           ";156;203;1040;" ";"Grube 22a
undatiert";"";"";;;"Eisenzeit>Hallstatt,"
294;509;"Grube 23            ";156;203;1040;" ";"Grube 23
undatiert";"";"";;;"Eisenzeit>Hallstatt,"
295;509;"Grube 24            ";156;203;1040;" ";"Grube 24
undatiert";"";"";;;"Eisenzeit>Hallstatt,"
296;509;"Grube 28            ";156;203;1040;" ";"Grube 28
undatiert";"";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit>Latène-A,"
297;509;"Grube 29            ";156;203;1040;" ";"Grube 29
undatiert";"";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
298;509;"Grube 30            ";156;203;1040;" ";"Grube 30
undatiert";"";"";;;"Eisenzeit,"
299;509;"Grube 31            ";156;203;1040;" ";"Grube 31
undatiert";"";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
300;509;"Grube 32            ";156;203;1040;" ";"Grube 32
undatiert";"";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
303;509;"Streufunde          ";155;203;1040;" ";"Streufunde
undatiert";"";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
332;520;"Pfostengrube        ";156;203;1040;" ";"Pfostengrube
undatiert";"";"";;;"undatiert"
15103;16279;"Grab 1";153;201;1041;"";"";"";"";;;"undatiert"
102;291;"Grab";151;203;1040;"";"None
Hallstatt-D";"";"";;;"Eisenzeit>Hallstatt-D,"
17;14;"Funde aus Hügel";151;203;1040;"";"Funde aus Hügel
undatiert";"";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
18;15;"Funde aus Hügel";151;203;1040;"";"Funde aus Hügel
undatiert";"";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D1,"
333;520;"Pfostengrube        ";156;203;1040;" ";"Pfostengrube
undatiert";"";"";;;"undatiert"
336;532;"Grab 1              ";154;203;1040;" ";"Grab 1
undatiert";"";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
337;532;"Grab 2              ";154;203;1040;" ";"Grab 2
undatiert";"";"";;;"Eisenzeit>Hallstatt-D,"
338;532;"Grab 3              ";154;203;1040;" ";"Grab 3
undatiert";"";"";;;"Eisenzeit>Latène,Eisenzeit>Hallstatt-D,"
339;533;"Grab 1              ";154;203;1040;" ";"Grab 1
undatiert";"";"";;;"Eisenzeit,"
340;533;"Grab 2              ";154;203;1040;" ";"Grab 2
undatiert";"";"";;;"Eisenzeit>Hallstatt,"
341;533;"Grab 3              ";154;203;1040;" ";"Grab 3
undatiert";"";"";;;"Eisenzeit>Hallstatt,"
342;534;"gestörte Bestattung";154;203;1042;"";"gestörte Bestattung
undatiert";"";"";;;"Eisenzeit>Hallstatt-C,Eisenzeit>Hallstatt-D,Eisenzeit>Ältere Latènezeit>Latène-A,"
356;538;"Testdatensatz#######";160;203;1040;" ";"Testdatensatz#####################
undatiert";"";"";;;"undatiert"
358;540;"None                ";151;203;1040;" ";"None
undatiert";"";"";;;"Eisenzeit>Latène,Eisenzeit>Hallstatt-D,"
364;544;"(Siedlungsgrube 1 - ";156;203;1040;" ";"(Siedlungsgrube 1 - Nellissen)
undatiert";"";"";;;"Eisenzeit>Hallstatt,"
365;545;"(Siedlungsgrube 2 - ";156;203;1040;" ";"(Siedlungsgrube 2 - Nellissen)
undatiert";"";"";;;"Eisenzeit>Hallstatt-D,Eisenzeit>Ältere Latènezeit>Latène-A,"
366;546;"Sammelfunde         ";151;203;1040;" ";"Sammelfunde
undatiert";"";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
367;547;"Grab 10             ";154;203;1040;" ";"Grab 10
Hallstattzeit";"";"";;;"Eisenzeit>Hallstatt-D,"
368;570;"Grab 1              ";154;203;1040;" ";"Grab 1
undatiert";"";"";;;"undatiert"
369;570;"Die Funde lassen sic";151;203;1040;" ";"Die Funde lassen sich keiner der 3 Bestattungen eindeutig zuweisen.
undatiert";"";"";;;"Eisenzeit>Hallstatt-D,"
370;571;"Grab 2              ";154;203;1040;" ";"Grab 2
undatiert";"";"";;;"Eisenzeit>Hallstatt,"
371;572;"Grab 3              ";154;203;1040;" ";"Grab 3
undatiert";"";"";;;"Eisenzeit>Hallstatt,"
372;573;"Grab 4              ";154;203;1040;" ";"Grab 4
undatiert";"";"";;;"Eisenzeit>Hallstatt,"
373;574;"Grab 5              ";154;203;1040;" ";"Grab 5
undatiert";"";"";;;"Eisenzeit>Hallstatt,"
374;575;"Grab 6              ";154;203;1040;" ";"Grab 6
undatiert";"";"";;;"Eisenzeit>Hallstatt-D,"
375;576;"Grab 7              ";154;203;1040;" ";"Grab 7
undatiert";"";"";;;"Eisenzeit>Hallstatt,"
331;519;"Streufunde         ";151;203;1040;" 
";"fraglich
undatiert
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D,"
376;577;"Grab 8
Die unter de";154;203;1040;" ";"Grab 8
Die unter dem Grab angetroffenen Steine könnten auch die Abdeckung einer älteren Grablege sein, so das Grab 8 eine Nachbestattung in einem älteren Hügel wäre. Die geringe Grabtiefe scheint ebenfalls dafür zu sprechen (Baitinger).
undatiert";"";"";;;"Eisenzeit>Hallstatt,"
377;578;"Grab 9              ";152;203;1040;" ";"Grab 9
undatiert";"";"";;;"Eisenzeit>Latène,Eisenzeit>Hallstatt-D3,"
378;548;"Grab 11             ";154;203;1040;" ";"Grab 11
undatiert";"";"";;;"Eisenzeit>Hallstatt-D2,"
379;549;"Grab 12             ";154;203;1040;" ";"Grab 12
undatiert";"";"";;;"Eisenzeit>Hallstatt,"
380;550;"Grab 13             ";160;203;1040;" ";"Grab 13
undatiert";"";"";;;"undatiert"
385;554;"Grab 17             ";154;203;1040;" ";"Grab 17
undatiert";"";"";;;"undatiert"
386;555;"Grab 18             ";152;203;1040;" ";"Grab 18
undatiert";"";"";;;"undatiert"
387;556;"Grab 19             ";152;203;1040;" ";"Grab 19
undatiert";"";"";;;"undatiert"
388;557;"Grab 20 (?)         ";152;203;1040;" ";"Grab 20 (?)
undatiert";"";"";;;"undatiert"
389;558;"Grab 21             ";153;203;1040;" ";"Grab 21
undatiert";"";"";;;"undatiert"
390;559;"Grab 22             ";154;203;1040;" ";"Grab 22
undatiert";"";"";;;"undatiert"
392;561;"Grab 24             ";154;203;1040;" ";"Grab 24
undatiert";"";"";;;"undatiert"
393;562;"Grab 25 (?)         ";152;203;1040;" ";"Grab 25 (?)
undatiert";"";"";;;"undatiert"
394;563;"Grab 26 (?)         ";152;203;1040;" ";"Grab 26 (?)
undatiert";"";"";;;"undatiert"
395;564;"Grab 27             ";154;203;1040;" ";"Grab 27
undatiert";"";"";;;"undatiert"
397;566;"Grab 29 (?)         ";152;203;1040;" ";"Grab 29 (?)
undatiert";"";"";;;"undatiert"
398;567;"Grab 30             ";154;203;1040;" ";"Grab 30
undatiert";"";"";;;"undatiert"
399;568;"Grab 31             ";154;203;1040;" ";"Grab 31
undatiert";"";"";;;"undatiert"
400;569;"Unzuweisbare Funde  ";151;203;1040;" ";"Unzuweisbare Funde
undatiert";"";"";;;"undatiert"
401;581;"Einzelfunde von 1938";151;203;1040;" ";"Einzelfunde von 1938
undatiert";"";"";;;"undatiert"
402;582;"Runde, muldenförmige";156;203;1040;" ";"Runde, muldenförmige Grube, Dm. Ca. 1 m, Tiefe 0,3 m, mit dunkelbrauner, lehmiger Füllung
undatiert";"";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
407;585;"Grube B: In 0,4 m Ti";156;203;1040;" ";"Grube B: In 0,4 m Tiefe ungefähr halbkreisförmige Steinsetztung, Dm. 0,55 m, 0,2 m stark. Darunter die Grube, Verfüllung bestehend aus Brandschutt, gemischt mit Kohle und Asche.
undatiert";"";"";;;"Eisenzeit>Hallstatt,"
381;551;"Grab 14a";152;201;1041;"";"Grab 14
undatiert";"";"";;;"undatiert"
391;560;"Grab 23";152;202;1040;"";"Grab 23
undatiert";"";"";;;"undatiert"
408;585;"Grube F: T. 1,2 m. E";156;203;1040;" ";"Grube F: T. 1,2 m. Ebenfalls von Steinen umgeben, aber weniger regelmäßig als Grube B. Verfüllung bestehend aus Brandschutt, Erde schwarz vom Brand.
undatiert";"";"";;;"Eisenzeit>Hallstatt,"
409;585;"Grube G: Dm. 1,3 m, ";156;203;1040;" ";"Grube G: Dm. 1,3 m, T. 1,1 m. keine Steine, Verfüllung bestehend aus Brandschutt.
undatiert";"";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
410;585;"Grube H: Dm. 1,15 m,";156;203;1040;" ";"Grube H: Dm. 1,15 m, T. 1,15 m. keine Steine, Verfüllung bestehend aus Brandschutt.
undatiert";"";"";;;"Eisenzeit>Hallstatt,"
411;585;"Grube I: Dm. 1,2 m, ";156;203;1040;" ";"Grube I: Dm. 1,2 m, T. 0,6 m. Keine Steine, Verfüllung bestehend aus Brandschutt.
undatiert";"";"";;;"Eisenzeit>Hallstatt-D,"
412;585;"Grube K: Dm. 1 m, T.";156;203;1040;" ";"Grube K: Dm. 1 m, T. 0,9 m. Verfüllung bestehend aus Brandschutt.
undatiert";"";"";;;"Eisenzeit>Hallstatt,"
413;585;"Grube M: Dm. 2,6 m, ";156;203;1040;" ";"Grube M: Dm. 2,6 m, annähernd kreisrund, T. 1,5-1,8 m, nach S hin Erweiterung, ca. 0,5 m höher liegend und 1,6 m breit. Der Boden der Erweiterung schien estrichartig und eben gestrichen. Verfüllung des Befundes aus Brandschutt.
undatiert";"";"";;;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
