"loc07_id";"loc07_loc06_id";"loc07_nam";"loc07_typ";"loc07_text_bem";"loc07_text_beschr";"loc07_text_lit";"loc07_geo_p_gk3";"x";"y";"loc07_autochron"
14547;11552;"Hügel 3";103;"
";"Hügel 3 ist ebenfalls verflacht, aber noch gut sichtbar.
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
14546;11552;"Hügel 2";103;"

";"Hügel 2 ist eher von ovaler Form, zwar schon sehr verflacht, aber noch gut erkennbar

";"

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
14549;11555;"Hügel 1";103;"
";"Der südlichse der drei Hügel hatte einen Durchmesser von 16 m bei einer Höhe von nur noch 50 cm. Der Hügel bestand aus Erde und großen Kalksteinen vermischt, ein Steinsatz war nicht vorhanden. In der Mitte des Hügels waren Brandspuren. Am Südrand befand sich ein großes unregelmäßiges Steinlager
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Ältere Latènezeit>Latène-A1,"
670;519;"Grabhügel?";103;"Grabhügel? Handeintrag in einer Karte der OA.
";" 
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
671;519;"Grabhügel?";103;"Grabhügel? Handeintrag in einer Karte der OA.
";" 
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
8870;13414;"Nicht genau lokalisierbarer Grabhügel        ";103;"Nicht genau lokalisierbarer Grabhügel
";" 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D2,"
14680;841;"Hügel 27";103;"leer

";"leer

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
14804;9466;"Hügel 18";103;"L7724/142-01.  12.12 1993

Gut erhaltene Gruppe von mindestens 12 Hügeln, die vermutlich der Hallstattkultur angehören. 

";"Eioner von 19 Grabhügeln.

Jeweils 12 und 7 gehören zusammen.

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
4871;10852;"Siedlung";104;"1973 wurden bei Baugrabungen 9 Gruben nur teilweise untersucht. Latènezeitlich war die Grube 9.
";" 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
10164;17481;"Gräberfeld";102;"
";"Es handelt sich um ein Flachgräberfeld der Mittellatènezeit, mit vorwiegend Brandgräbern.

";"

";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit,"
4702;1036;"Hügel 01";103;"None";"Einer von zwei kleineren Grabhügeln.";"leer";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
1561;1042;"Einzelfund";100;"None

";" Viertelstater, Weißgold, vindelikisch, Koordinate des nächsten Ortes.

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Jüngere Latènezeit,"
2219;8998;"Einzelfund  ";100;"
";" 
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
10938;10802;"Hügel 2";103;"Hügel 2
Dm 15 - 20 m, H. 0,3 - 0,5 m.

Wegen Verschleifung schwer schätzbar.


";" Einer von drei Grabhügeln.


";"leer


";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
8871;13414;"Lesefunde         ";100;"Lesefunde nicht genau lokalisierbar

";" 

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
14803;9466;"Hügel 19";103;"L7724/142-01.  12.12 1993

Gut erhaltene Gruppe von mindestens 12 Hügeln, die vermutlich der Hallstattkultur angehören. 

";"Einer von 19 Grabhügeln.

Jeweils 12 und 7 gehören zusammen.

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
4873;10853;"Lesefunde";100;"
";" 
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
9139;17222;"Einzelfunde";100;"
";"Bronzearmring
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Latène,"
1722;1085;"Hügel 29";103;"None

";" 1-2 km S Lenkerstetten liegt ein hallstattzeitliches Grabhügelfeld  29 (über 30 Hügel).

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
10939;10802;"Hügel 3";103;"Hügel 3
Dm 15 - 20 m, H. 0,3 - 0,5 m.

Wegen Verschleifung schwer schätzbar.


";" Einer von drei Grabhügeln.


";"leer


";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
14682;841;"Hügel 29";103;"leer

";"leer

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
609;158;"Siedlung ";104;"
";" 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-C,Eisenzeit>Hallstatt-D,Eisenzeit>Ältere Latènezeit>Latène-A,"
8933;17585;"Hügel 01";103;"";"Hügel 1, unberührt.";"leer";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
14540;822;"Hügel 01";103;"leer";"leer";"leer";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
1702;1085;"Hügel 27";103;"None

";" 1-2 km S Lenkerstetten liegt ein hallstattzeitliches Grabhügelfeld  29 (über 30 Hügel).

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit,"
9229;17722;"Huegel 7";103;"Hügel 7

Gräber


";" 


";"leer


";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Ältere Latènezeit,Eisenzeit>Hallstatt-D,"
10629;14092;"Einzelfunde    ";100;"Lesefunde von der Oberfläche von verfärbten Stellen, könnten Gruben sein.
Nicht näher untersucht.

";" 



";"



";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
13129;10179;"Grabhügel 1";103;"Hügel 1. Fribolin: Dm. 30-40 m, H. 1m, - Zürn: Dm. 30 m, H. 1 m, - Freising: Dm. 35 m, H. 1,5 m
(geschätzt). Zustand abgesehen von Dachsbauten unberührt.

Koordinatengenauigkeit mit 20 m Toleranz.

";"Grabhügel

";"

";"0101000020EB7A000000000000FCCB4A41000000000CB05441";3512312;5423152;"undatiert"
14548;7136;"Grabhügel";103;"leer

";"leer

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
4726;10533;"Siedlungsbefunde";111;"
";"Verschiedene Gruben  von 1,60 x 1,20 m - 1,80 x 1.40 m, mit verziegelten Rändern und verbrannten Steinen. Es könnte sich um Reste von Verhüttungsgruben oder auch um Schweinebratereien handeln.
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
638;185;"Siedlung";104;"Siedlungsreste 

";"

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Ältere Latènezeit,Eisenzeit>Hallstatt-D,"
15018;10711;"Kulturschicht";104;"Im Juni 1962 beobachtete W. Palm in einer Baugrube eine angeschnittene Kulturschicht.
";"leer
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
10249;17585;"Hügel 04";103;"";"Hügel 4, unberührt.";"leer";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
1701;1085;"Hügel 09";103;"None";"1-2 km S Lenkerstetten liegt ein hallstattzeitliches Grabhügelfeld  29 (über 30 Hügel).";"leer";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
14202;13926;"Grabhügel 1";103;"Hügel von leicht länglichen Grundriß und schön gewölbten Umriß
";"
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
14203;13926;"Grabhügel 2";103;"Hügel von schönem, runden Grundriß und gewölbten Umriß mit kleinem, flachen, zentralen Grabungstrichter.
";"leer
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
14204;13926;"Grabhügel 3";103;"Hügel von schönem, rundem Grundriß und regelmäßigen gewölbten Umriß.
";"
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
14207;13921;"Verhüttungsrückstände";104;"leer
";"
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit,"
14208;13920;"Verhüttungsrückstände";104;"leer
";"
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit,"
14550;824;"Hügel 01";103;"leer";"Die Funde könnten auch aus einem der beiden anderen Grabhügel stammen.";"leer";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
14209;13924;"Grabhügel";103;"Hügel hat einen schönen runden Grundriß und schön gewölbten Umriß. Im Zentrum befindet sich ein kleiner, flacher, rechteckiger Grabungstrichter von etwa 1,5 * 1 m Umfang
";"leer

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
14210;13923;"Grabhügel ?";113;"leer
";"leer
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
13130;10179;"Grabhügel 2";103;"Freising: Dm. 30 m, H. 1 m (geschätzt) - Zürn: Dm. 25 m, H. 0,3 m, unberührt.

Koordinatengenauigkeit mit 20 m Toleranz.


";"Hügelgrab


";"


";"0101000020EB7A0000000000000ECC4A410000008006B05441";3512348;5423130;"undatiert"
4727;10534;"Siedlungsfunde";104;"None


";" verschiedene Keramikscherben


";"leer


";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
4613;10453;"Einzelfund";100;"Angeblich auf Gemarkung Vaihingen wurde ein hallstattzeitlicher Grabfund ausgepflügt, der bei
einer Auktion 1921 in Stuttgart an eine Privatperson gelangte. Später kamen die Funde,
Ohrringe, Ringe und Toilettbesteck, ins Landesmuseum.
";"Beim Pflügeln gefunden, scheinbar zerstörtes Grab.
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit,"
4877;10854;"Lesefunde";100;"
";" 
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
15188;888;"Hügel 12";103;"leer
";"leer
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
1730;1086;"Hügel 12";103;"None

";" Vorgeschichtliches Grabhügelfeld, ca. 15 Hügel.


";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit,"
14212;13929;"Gräber unter Steinriegel ";101;"1949 beim Steinbrechen unter einem Steinriegel auf angeblich 5 Skelette gestoßen. Ein Grab mit Beigaben versehen.


";"


";"leer


";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D,"
14213;13928;"Siedlungsfunde";104;"In  1 - 1,5 m Tiefe

";"

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
13131;10179;"Grabhügel 3";103;"Freising: Dm. 35 m, H. 0,5 m (geschätzt) - Zürn: Dm. 25 m, H. 0,3 m, unberührt.

Koordinatengenauigkeit mit 20 m Toleranz.



";"Grabhügel



";"



";"0101000020EB7A000000000080EDCB4A410000008004B05441";3512283;5423122;"undatiert"
11770;7259;"Hügel 2";103;"
";" Hügel 2
Dm. etwa 19 m, H. etwa 0,60 m.
Unbeschädigt.
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
4730;10536;"Siedlungsbefunde";110;"
";" 
Vom Römischen Gutshofareal liegen ferner späthallstattliche Siedlungsreste u. als Einzelfund, eine spätlatènezeitliche ,,Nauheimer Fibel,, vor.1
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Latène,Eisenzeit>Hallstatt-C,Eisenzeit>Hallstatt-D,"
4603;10443;"Siedlungsbefunde";104;",,Ziegelgärten,, / ,,Hinter den Ziegelgärten,,; TK
7019, FK NW 4006.
NNO-Hang der Höhe ,,Wolfsberg,,
Lederfabrik Ade; 1928 bei Baugrabungen
Grube
Fundber. Schwaben NF 4, 1926/28, 62. -
Bittel, Kelten 46 Nr. 98.
WLM A 28/60
";" Siedlung mit Hausbefunden, Gruben, Hausrat und Werkzzeuge, sowie Tierreste. Keine Dokumentation!
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
15020;10720;"Hügel 1";103;"Hügel 1 wies einen Suchschnitt auf
";"leer
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
15019;10720;"Hügel 2";103;"Hügel 2 wies einen Suchschnitt auf.
";"leer
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
15021;10720;"Grabung 1880";103;"Ein Hügel wurde 1880 durch Conrady ergraben
Hügel lässt sich nicht mehr zuweisen

";"leer

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit,"
15022;10805;"Hügel 1";103;"Hügel 1
";"leer
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
15025;10731;"Hügel 1";103;"Hügel 1 wurde stark getrichtert
";"leer
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
15024;10731;"Hügel 2";103;"Hügel 2 ist noch gut erhalten und etwas größer als Hügel 1
";"leer
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
15027;10731;"Hügel 3";103;"Hügel 3 ist eine kleine Bodenerhebung, die noch nicht weiter untersucht wurde
";"leer
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
15026;10731;"Hügel 4";103;"Hügel 4 ist eine kleine Bodenerhebung, die noch nicht weiter untersucht wurde
";"leer
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
8211;1030;"Hügel 26";103;"

";"  Einer der 26 Hügel der Westgruppe.

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
8208;1030;"Hügel 23";103;"

";"  Einer der 26 Hügel der Westgruppe.

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
769;520;"Hügel 03";103;"";"Hügel 3 liegt 100 m südlich in einem Wald und scheint unberührt.";"";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
768;520;"Hügel 02";103;"";"Grabhügel 2 liegt vor dem Wald in einem Ackerfeld, weswegen in nächster Umgebung einige ausgeackerte Scherben gefunden wurden.";"";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
14217;12096;"Befestigungsanlage";106;"leer
";"Pfostenschlitz Mauer und Graben
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
13132;10179;"Grabhügel 4";103;"Freising: Dm. 30 m, H. 0,5 m (geschätzt) - Zürn: Dm. 20 m, H. 0,2 m, unberührt.

Koordinatengenauigkeit mit 20 m Toleranz.

";"Grabhügel

";"

";"0101000020EB7A000000000000DECB4A410000000009B05441";3512252;5423140;"undatiert"
14554;11555;"Hügel 2";103;"

";"Nahe dem ersten Grabhügel liegt Hügel 2, in Umfang und Höhe jedoch kleiner als der erste. Vom Ostrand es Hügels ausgehend stieß man auf einen Steinsatz der einen gepflasterten Eingang bildet, östlich davon zwei Teller übereinander in viele kleine Teile zersprungen, aber immer noch in situ. In der Mitte und im Osten wurden Scherben einer großen Urne gefunden, in der Nähe davon Menschenknochen. In der Nähe des Steinsatzes befand sich wieder ein Kinderschädel mit Napf. Am westlichen und am südlichen Rand des Hügels fanden sich noch weitere Scherben.

";"

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
14687;11555;"Hügel 3";103;"

";"Hügel 3 ist der größte von allen. Er hat eine längliche, von Ost nach West gestreckte Form. Der Durchmesser von Ost nach West beträgt 19 m, der von Nord nach Süd 12 m. Er hatte eine Höhe von 0,60 m. Beim Graben stieß man bei fast jedem Spatenstich auf Scherben, die zerstreut überall herum lagen, aber auch ganze Gefä0e wurden gefunden. Alles in allem reicht das Spektrum der Keramik von primitiv bis hin zu künstlerisch ausgebildeten Formen.

";"

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
4604;10444;"Grabhügel";103;"
";" Der Hügel ist heute ovaler Form und etwa noch 1,5 m hoch. Der Durchmesser beträgt über 40 m. Nördlich und südlich könnte er durch Straßen- bzw. Wegbauarbeiten abplaniert sein. Der Hügel ist wie eine Besichtigung 1976 ergab sehr steinig jedoch wohl künstlich. Möglicherweise liegt hier ein Grabhügel vor.
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
4879;10857;"Oberflächenfund              ";100;"
";" 
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit,"
1743;1086;"Hügel 01";103;"None";"Vorgeschichtliches Grabhügelfeld, ca. 15 Hügel.";"leer";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
10247;17585;"Hügel 02";103;"";"Hügel 2, O-Drittel abgetragen.";"leer";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
14218;13800;"Höhensiedlung";105;"leer
";"leer
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
10372;17892;"Grabfund";100;"Funde:   Gürtelblech
";" 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D,"
11774;7261;"Hügel 3";114;"
";" Hügel 3
Dm. 12 m.
10 m südlich von Hügel 2. Der Hügel wird vom weg überschnitten und durch tief eingedrückte Wagenspuren und Wassergräben zu beiden Seiten des Weges so stark beschädigt, daß er kaum noch zu erkennen ist.
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
640;186;"Siedlungsreste      ";104;"Siedlungsreste
";" 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D,Eisenzeit>Ältere Latènezeit>Latène-A,"
1742;1086;"Hügel 02";103;"None";"Vorgeschichtliches Grabhügelfeld, ca. 15 Hügel.";"leer";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
10204;17834;"Hügel S             ";103;"Hügel S


";" 


";"leer


";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
10205;17834;"Hügel T             ";103;"Hügel T
";" 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D1,"
1192;1258;"Grabhügel           ";103;"
";" 

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
11775;7262;"Hügel 1";114;"
";" Hügel 1
Dm 10 m, H. 0,90 m.
Von einem draüberführenden Weg beschädigt.
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
7851;13642;"Lesefunde 1959";100;"Lesefunde aus der Baugrube Orter an der Rippenmannstr.
Aufgelesen von Dr. Schäfle
";" 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit,"
4609;10449;"Bestattungsplatz       ";102;"None
";" Zwei Flachgräber bei Baumaßnahmen aufgedfeckt. 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,Eisenzeit>Ältere Latènezeit>Latène-B1,"
4890;10864;"Siedlung             ";104;"mehrere Gruben angeschnitten
";" 
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Latène,Eisenzeit>Hallstatt-D,"
10250;17589;"Grabhügel";103;"
";" Grabhügel, unberührt.
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
1741;1086;"Hügel 03";103;"None";"Vorgeschichtliches Grabhügelfeld, ca. 15 Hügel.";"leer";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
450;111;"Grabhügel";103;"None";"Grabhügel";"leer";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D,"
10350;8292;"Grabfund";101;"Ende März 1976 wurden vier Gruben angeschnitten, davon waren drei fundleer.
";" 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
11776;7262;"Hügel 2";114;"
";" Hügel 2
Dm. 12 m; H. 0,80 m.
Durch ein trichterförmiges Loch in der Mitte angegraben.
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
5159;10412;"Siedlung";104;"Neckarstraße, Bereich Gebäude Nr. 27-37;
1979 bei Baugrabungen mehrere Gruben und Verfärbungen.
";" 
";"
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
15028;10713;"Hügel 1";103;"Hügel 1 weist in der Mitte uns an den Seiten Gruben und Schnitte auf, die an ein Pingenfeld erinnern.
";"leer
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
10251;17592;"Grabhügel";103;"
";" Grabhügel, unberührt.
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
1740;1086;"Hügel 04";103;"None";"Vorgeschichtliches Grabhügelfeld, ca. 15 Hügel.";"leer";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
8899;7047;"Funde ohne genaue Lokalisation";100;"Funde ohne genaue Lokalisation
";" 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,Eisenzeit>Latène,"
10885;14075;"Flachgräber";102;"- bei Straßenbauarbeiten um 1902 Grabfunde entdeckt.
- Aus Gründen, die heute nicht mehr nachvollziehbar sind, wurde seinerzeit der handschriftliche Fundort Unteriflingen in Oberiflingen geändert.
- Es ist nicht mehr zu klären, welcher der beiden Fundort-Namen der richtige ist.

Im Inv. sind verzeichnet: - großer Bronzehohlring, 2 Gürtelbeschläge, 4 Paar Ohrringem 2 Tonnenarmbänder, Bronzefragmente, 
                                        reich mit Tremolierstich verziertes Bronzegürtelblech, spitzbodig zulaufend.



";" Flachgräber - bei Straßenbau zerstört. Es ist unklar, um wie viele Gräber es sich hierbei gehandelt haben könnte.


";"leer


";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt-D,"
7888;7024;"Lesefunde";105;"Keramikfunde der Hallstattzeit weisen auf eine Siedlung hin.
";" 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
3260;7084;"Hügel 1";103;"Grabhügelgruppe der Mittelbronzezeit oder der Hallstattzeit. Klar zu erkennen sind heute nur noch drei nördlich gelegene Hügel, während die drei südlich gelegenen 
im unebenen Waldgelände fast bis zur Unkenntlichkeit verflacht sind. Trotzdem können auch letztere noch intakte Bestattungen enthalten. Um die Hügel ist außerdem
mit gleichzeitigen, in den anstehenden Boden eingetieften Flachgräbern zu rechnen.


Hügel 1-3: 0,4-1,2 m hoch und 13-27m Durchmesser.
anscheinend ausgegraben

";" Unklare Hügelanzahl, einer von 5 oder 6 Grabhügel.


";"leer


";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
15030;13902;"Hügel 1";103;"Hügel 1 weist Spuren älterer Grabungen auf.
";"leer
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
15029;13902;"Hügel 2";103;"Hügel 2
";"leer
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
15031;13904;"Hügel 1";103;"Hügel 1 weist eine Mulde in der Mitte des Hügels auf, was fur ältere Grabungstätigkeit spricht.
";"leer
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
15032;13881;"Laténezeitliche Grube";104;"1988 wurden die Reste einer laténezeitlichen Grube festgestellt.
";"leer
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
15033;13899;"Hügel 1";103;"Hügel 1 wesit in der Mitte einen kleinen Trichter auf und wird von einem Aushubgraben umgeben.
";"leer
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
7774;13801;"Grabhügel 09";103;"None";"";"leer";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
15034;13900;"Hügel 1";103;"Hügel 1 weist einen großen Trichter in der Mitte auf
";"leer
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
15035;13900;"Hügel 2";103;"Hügel 2 scheint nicht gestört zu sein.
";"leer
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
7775;13801;"Grabhügel 10    ";103;"None
";" 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
451;112;"Siedlung ";104;"
";" Gruben und Kulturschicht mit nicht genau zuweisbaren Funden.
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit>Hallstatt,"
11778;7262;"Hügel 4";114;"

";"Hügel 4
Dm. 12 m, H. 0,80 m. 

";"leer

";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
3656;9582;"9. Grabhügel        ";103;"9. Grabhügel
";" 
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
3259;7084;"Hügel 2";103;"

Grabhügelgruppe der Mittelbronzezeit oder der Hallstattzeit. Klar zu erkennen sind heute nur noch drei nördlich gelegene Hügel, während die drei südlich gelegenen 
im unebenen Waldgelände fast bis zur Unkenntlichkeit verflacht sind. Trotzdem können auch letztere noch intakte Bestattungen enthalten. Um die Hügel ist außerdem
mit gleichzeitigen, in den anstehenden Boden eingetieften Flachgräbern zu rechnen.


Hügel 1-3: 0,4-1,2 m hoch und 13-27m Durchmesser.
anscheinend ausgegraben.

";" Unklare Hügelanzahl, einer von 5 oder 6 Grabhügel


";"leer


";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
14397;13817;"Oberflächenfunde";104;"leer
";"leer
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit,"
14415;13959;"Grabhügel";103;"Ungeöffnet
";"
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
14416;13958;"Grabhügel ?";103;"
";"
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
14417;13957;"Grabhügel 1";103;"
";"
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
14418;13957;"Grabhügel 2";103;"
";"
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
1202;1260;"Hügel 03 (Kapff)";103;"";"Hügel AS 10812 (Kapff). Kohle. Sandsteinblock von 0,7m Länge oder 1,3m Länge und 0,2m Durchmesser.";"leer";"0101000020EB7A000000000000000000000000000000000000";0;0;"Eisenzeit,"
14421;13916;"Grabhügel 1";103;"1953 wegen Bau eines Starkstromleitungsmast vom LDA untersucht und eingeebnet, wegen früherer Eingriffe nur noch Südhälfte erhalten.
";"
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
14422;13916;"Grabhügel 2";103;"Flacher Hügel
";"
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
14430;13917;"Grabhügel 10";103;"Hügel flach, gut gewölbt, ohne erkennbare Störung
";"
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
14431;13917;"Grabhügel 11";103;"Hügel flach, gut gewölbt, mit ca. 2 m im Dm. großen Eingriffsloch im Ostteil
";"
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
14432;13917;"Grabhügel 12";103;"Hügel stattlich, schildförmig gewölbt, trotz einiger Löcher wohl unberührt
";"
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
14433;13917;"Grabhügel 13";103;"Hügel flach gewölbt, auf der Ostseite etwas steiler, unbeschädigt.
";"
";"leer
";"0101000020EB7A000000000000000000000000000000000000";0;0;"undatiert"
9695;12197;"Grabhügel 06";103;"Hügel 6";"Grabhügel 6";"";"";;;"undatiert"
